SMILES,VINA,CNSMPO
C[C@H](CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)Cl)O,-7.3,3.605476190476191
C[C@@H](CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)O)O,-7.1,4.3149458455000005
C[C@H](CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)O)O,-7.1,4.3149458455000005
C[C@@H](C(=O)C1=CC2=C(C=C1)OCO2)NCC3=CC=CC=C3,-6.9,5.5274848233333325
C[C@H](C(=O)C1=CC2=C(C=C1)OCO2)NCC3=CC=CC=C3,-6.9,5.5274848233333325
CCC[C@@H](C(=O)C1=CC=CC=C1)NCCC,-5.3,4.880169531333333
CC1=C2[C@@H](C[C@H]1C3=COC=C3)O[C@H]4[C@@]2([C@@H]([C@@]5([C@@H]6[C@H]4OC(=O)[C@@]6(C=CC5=O)C)C)CC(=O)OC)C,-9.9,4.527105231571428
CCC[C@H](C(=O)C1=CC=CC=C1)NCCC,-5.3,4.880169531333333
C1C[C@@H]2[C@H]3CCC[N@@+]4([C@H]3[C@@H](CCC4)CN2C(=O)C1)[O-],-7.4,6.0
C1C[C@H]2[C@H](C1)[C@@H]3C[C@@H]2C[C@H]3OC(=S)S,-5.4,3.007644598833333
C1C[C@H]2[C@@H](C1)[C@@H]3C[C@@H]2C[C@H]3OC(=S)S,-5.4,3.007644598833333
C1C[C@@H]2[C@@H](C1)[C@@H]3C[C@@H]2C[C@H]3OC(=S)S,-5.4,3.007644598833333
CN1C(=O)[C@@]23C[C@]4([C@@H](N2C(=O)[C@]1(SS3)CO)NC5=CC=CC=C54)[C@]67C[C@]89C(=O)N([C@](C(=O)N8[C@H]6NC1=CC=CC=C71)(SS9)CO)C,-10.9,2.8673575995
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)O)C)C)[C@H]2[C@H]1C)C)C,-12.2,3.1449710074285715
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@@H]4[C@]3(CC[C@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)O)C)C)[C@H]2[C@H]1C)C)C,-12.2,3.1449710074285715
CC(=O)N[C@H]1[C@@H]([C@@H]([C@@H](O[C@H]1O)CO)O)OC,-5.3,4.391666666666667
CCC[C@H]([C@H](C1=CC=CC=C1)O)N2CCCC2,-5.8,4.081062668833333
CCC[C@@H]([C@H](C1=CC=CC=C1)O)N2CCCC2,-5.9,4.081062668833333
CCC[C@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,-5.9,4.081062668833333
CCC[C@@H]([C@@H](C1=CC=CC=C1)O)N2CCCC2,-5.8,4.081062668833333
CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)OCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C6=O)[C@@H]7CCC(=O)NC7=O)C8=CC=C(C=C8)Cl)C,-0.6,1.1666666666666667
CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)OCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C6=O)[C@H]7CCC(=O)NC7=O)C8=CC=C(C=C8)Cl)C,-0.6,1.1666666666666667
CC1=C([C@@H](C2=C(N1)CCCC2=O)C3=CC=CO3)C(=O)NC4=C(C=CC(=C4)Cl)Cl,-8.7,4.2046591562857145
CC1=C([C@H](C2=C(N1)CCCC2=O)C3=CC=CO3)C(=O)NC4=C(C=CC(=C4)Cl)Cl,-8.7,4.2046591562857145
CN1[C@@H]2CC[C@@H]1[C@@H]([C@@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC,-6.5,5.577112904500001
C[C@@H](CCC[C@H](C)CCC/C(=C/C[C@@]12C(=O)C3=CC=CC=C3C(=O)[C@]1(O2)C)/C)CCCC(C)C,-6.4,3.2378142857142853
C[C@H](CCC[C@@H](C)CCC/C(=C/C[C@@]12C(=O)C3=CC=CC=C3C(=O)[C@]1(O2)C)/C)CCCC(C)C,-6.3,3.2378142857142853
CCCCC[C@H]1[C@@H](C[C@H](O1)O)SC[C@@H](C(=O)O)NC(=O)C,-5.9,4.877000000000002
CC[C@H]1[C@H]([C@@H](C/C(=C/C=C/[C@@H]([C@@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)/C=C/C)C)O[C@H]3C[C@H]([C@@H]([C@H](O3)C)OC(=O)N)O)O)O)OC)/C)C)O,-2.5,1.0
C[C@@H]1CC[C@]2(CC[C@]3(C(=CC[C@H]4[C@@]3(C[C@H]([C@@H]5[C@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@@H]1C)C)C(=O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)CO[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@@H]([C@@H]([C@H](O8)C)O)O)O)O)O)O)O)O,-7.2,3.0
C[C@@H]1CC[C@]2(CC[C@]3(C(=CC[C@H]4[C@@]3(C[C@H]([C@@H]5[C@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@@H]1C)C)C(=O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)CO[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@H]([C@H]([C@H](O8)C)O)O)O)O)O)O)O)O,-7.3,3.0
C[C@@H]1CC[C@]2(CC[C@]3(C(=CC[C@H]4[C@@]3(C[C@H]([C@@H]5[C@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@@H]1C)C)C(=O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)CO[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@H]([C@@H]([C@H](O8)C)O)O)O)O)O)O)O)O,-6.4,3.0
C[C@@H]1CC[C@]2(CC[C@]3(C(=CC[C@H]4[C@@]3(C[C@H]([C@@H]5[C@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@@H]1C)C)C(=O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)CO[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@@H]([C@H]([C@H](O8)C)O)O)O)O)O)O)O)O,-7.3,3.0
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCC,-3.8,0.4783644326666666
C[C@H](CC1=COC2=CC=CC=C21)NC,-5.5,4.320833333333333
C[C@@H](CC1=COC2=CC=CC=C21)NC,-5.5,4.320833333333333
CCC(=O)N(C1CCN(CC1)C[C@H](C2=CC=CS2)O)C3=CC=CC=C3,-6.7,5.752927183333332
CCC(=O)N(C1CCN(CC1)C[C@@H](C2=CC=CS2)O)C3=CC=CC=C3,-6.7,5.752927183333332
COC1=CC(=C(C=C1CCNCC2=CC=CC=C2F)OC)Cl,-6.3,4.420530270833333
CCC[C@H](C(=O)C1=CC=C(C=C1)C)NC,-5.8,5.258177536833333
CCC[C@@H](C(=O)C1=CC=C(C=C1)C)NC,-5.8,5.258177536833333
C1=CC=C2C(=C1)C(=CN2CCCCCO)C(=O)C3=CC=CC=C3I,-6.7,3.309840476190476
CCCCC[C@@H](C(=O)C1=CC2=C(C=C1)OCO2)N3CCCC3,-6.7,4.684859148
CCCCC[C@H](C(=O)C1=CC2=C(C=C1)OCO2)N3CCCC3,-6.7,4.684859148
CCCCC[C@@H](C(=O)C1=CC=C(C=C1)C)N2CCCC2,-6.4,3.1921983445
CCCCC[C@H](C(=O)C1=CC=C(C=C1)C)N2CCCC2,-6.4,3.1921983445
COC1=CC(=C(C=C1CCNCC2=CC=CC=C2F)OC)Br,-6.3,4.196886146833334
CC[C@H](C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCF,-6.2,5.144723770523808
CCCC[C@H](C(=O)C1=CC=CC=C1)NC,-5.4,5.328520789333333
CCCC[C@@H](C(=O)C1=CC=CC=C1)NC,-5.5,5.328520789333333
CC(C)SC1=C(C=C(C(=C1)OC)CCNCC2=CC=CC=C2OC)OC,-6.3,4.262030551404762
C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CN(C4=C3C=NC=C4)CCCCCF,-7.9,4.031870695547619
CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CCCCCCCCCCCCC)CCCC(=O)O,-4.6,2.833333333333333
CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCC)CCCC(=O)O,-4.1,2.833333333333333
CCCCCN1C(=C2C=CC=CC2=N1)C(=O)NC3=CC=CC4=CC=CC=C43,-8.0,3.833333333333333
CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F)NC(=O)C,-4.5,2.0
CCC[C@@H](C(=O)C1=CC2=C(C=C1)OCC2)N3CCCC3,-6.5,5.012404901
CCC[C@H](C(=O)C1=CC2=C(C=C1)OCC2)N3CCCC3,-6.5,5.012404901
CC[C@H](C)[C@@H](C(=O)N)NC(=O)C1=C2C=CC=CC2=NN1CCCCCF,-6.2,5.199423788023808
CC[C@@H](C)[C@@H](C(=O)N)NC(=O)C1=C2C=CC=CC2=NN1CCCCCF,-6.2,5.199423788023808
CCCSC1=C(C=C(C(=C1)OC)CCNCC2=CC=CC=C2OC)OC,-6.1,4.052288502904761
C(CN(CCNC(=O)C(Cl)Cl)CCNC(=O)C(Cl)Cl)NC(=O)C(Cl)Cl,-5.3,4.258666666666668
CC(C)N(CCC1=CNC2=C1C=CC=C2OC)C(C)C,-6.1,3.9607530963333333
C1=CC=C2C(=C1)C(=CC=C2Cl)C(=O)C3=CN(C4=CC=CC=C43)CCCCCO,-7.0,3.605476190476191
CC[C@H](C)CN1C=C(C2=CC=CC=C21)C(=O)C3=CC4=CC=CC=C4C=C3,-7.8,3.1
CC[C@@H](C)CN1C=C(C2=CC=CC=C21)C(=O)C3=CC4=CC=CC=C4C=C3,-7.8,3.1
C1=CC=C(C=C1)C[C@@H](C(=O)N)NC(=O)C2=CN(C3=CC=CC=C32)CCCCCF,-7.2,4.257573341285714
CC(C)[C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O,-6.7,4.49457380952381
CCCCCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](CC(C)C)C(=O)N,-6.4,4.857133465166666
CC[C@@H](C(=O)C1=CC2=C(CCCC2)C=C1)N3CCCC3,-7.1,3.4321601875
CC[C@H](C(=O)C1=CC2=C(CCCC2)C=C1)N3CCCC3,-7.2,3.4321601875
C[C@@H]([C@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.7,3.9777238095238094
C[C@@H]([C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.7,3.9777238095238094
C[C@H]([C@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.7,3.9777238095238094
C[C@H]([C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.7,3.9777238095238094
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)OC(=O)C5=CC=CC=C5SSC6=CC=CC=N6)OC7=C3C=CC(=C7)OC(=O)C8=CC=CC=C8SSC9=CC=CC=N9,-7.9,2.2030000000000003
C[C@H](CC1=C2C=COC2=CC=C1)NC,-5.4,4.320833333333333
C[C@@H](CC1=C2C=COC2=CC=C1)NC,-5.4,4.320833333333333
CC(C)CC(=O)O[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]1O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@@]3(C2)C)C(=C)[C@@H]5O)C(=O)O)CO)OS(=O)(=O)O)OS(=O)(=O)O,-7.7,3.0
CC(C)CC(=O)O[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]1O[C@@H]2C[C@@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@@]3(C2)C)C(=C)[C@@H]5O)C(=O)O)CO)OS(=O)(=O)O)OS(=O)(=O)O,-7.6,3.0
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O,-6.9,4.402935714285714
CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCNC(=O)CCCC[C@@H]1[C@@H]2[C@H](CS1)NC(=O)N2)COP(=O)(O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H]([C@H]3O)OP(=O)(O)O)OP(=O)(O)O)O)O,-4.5,3.0
C1CCN(C1)C(=O)C2=NN(C3=CC=CC=C32)CCCCCF,-6.6,5.5402475970000005
CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=C3C=CC=C4Cl,-8.4,2.986428571428572
CC[C@@H](C(=O)C1=CC2=C(CCC2)C=C1)N3CCCC3,-6.9,3.8765924085
CC[C@H](C(=O)C1=CC2=C(CCC2)C=C1)N3CCCC3,-7.0,3.8765924085
CC(C)(C)[C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O,-7.5,4.394380952380952
C[C@H](C(=O)NC1=CC=CC(=C1)C(=O)C=O)N2C=C(N=N2)CNC(=O)C3=CC4=C(C=C3)C5(C6=C(C=C(C=C6)N(C)C)OC7=C5C=CC(=C7)N(C)C)OC4=O,-5.0,1.6204127945
C[C@@H](C(=O)NC1=CC=CC(=C1)C(=O)C=O)N2C=C(N=N2)CNC(=O)C3=CC4=C(C=C3)C5(C6=C(C=C(C=C6)N(C)C)OC7=C5C=CC(=C7)N(C)C)OC4=O,-1.0,1.6204127945
COC1=CC(=CC(=C1OCC(=O)NCCOCCOCCOCCN)OC)CC2=CC(=NC(=N2)N)N,-6.0,2.349581965
CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCNC(=O)CCCC[C@@H]1[C@@H]2[C@H](CS1)NC(=O)N2)COP(=O)(O)OC3[C@@H]([C@H](C([C@H]([C@H]3O)O)OP(=O)(O)O)O)O,-3.9,3.0
CC(C)CC[C@H]([C@@](C)([C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O)O,-9.2,2.8862632814523805
C1=CC=C2C=C(C=CC2=C1)C(=O)C3=CN(C4=CC=CC=C43)CCCCCF,-7.4,3.1
CCCCCN1C2=CC=CC=C2C(=N1)C(=O)OC3=CC=CC4=CC=CC=C43,-7.6,4.0
CCC[C@@H](C(=O)C1=CC2=C(CCC2)C=C1)NCC,-6.4,4.401352424333333
CCC[C@H](C(=O)C1=CC2=C(CCC2)C=C1)NCC,-6.4,4.401352424333333
CCCCCN1C=C(C2=CC=CC=C21)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,-7.4,3.857786104785714
CC(C)[C@@H](C(=O)N)NC(=O)C1=CC(=NN1CCCCCF)C2=CC=C(C=C2)F,-6.5,4.807182966523809
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)C[C@@H]3CCC[C@H](C3)O,-7.3,4.402935714285714
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)C[C@@H]3CCC[C@@H](C3)O,-7.3,4.402935714285714
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)C[C@H]3CCC[C@H](C3)O,-7.3,4.402935714285714
CC(C)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)C[C@H]3CCC[C@@H](C3)O,-7.2,4.402935714285714
CCCC[C@@H](C(=O)C1=CC(=C(C=C1)OC)OC)N2CCCC2,-6.0,5.0911654145
CCCC[C@H](C(=O)C1=CC(=C(C=C1)OC)OC)N2CCCC2,-6.0,5.0911654145
CC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCC[C@H](CF)O,-7.7,3.622833333333333
CC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCC[C@@H](CF)O,-7.4,3.622833333333333
C[C@@H]([C@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.6,3.9706952380952383
C[C@@H]([C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.6,3.9706952380952383
C[C@H]([C@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.6,3.9706952380952383
C[C@H]([C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,-7.6,3.9706952380952383
C[C@H]([C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C)O,-3.3,2.0
C[C@H]1C(=O)N[C@H]2CC3=C(NC4=CC=CC=C34)SC[C@@H](C(=O)N5C[C@H](C[C@H]5C(=O)N1)O)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)C[C@](C)(CO)O)C(C)C)[C@@H](C(=O)O)O,-6.5,3.0
C[C@H]1C(=O)N[C@H]2CC3=C(NC4=CC=CC=C34)SC[C@@H](C(=O)N5C[C@H](C[C@H]5C(=O)N1)O)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)C[C@@](C)(CO)O)C(C)C)[C@@H](C(=O)O)O,-11.2,3.0
CCC[C@@H](CCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)F,-8.0,3.003778571428571
CCC[C@H](CCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)F,-8.3,3.003778571428571
CC(=C)C(C)(C)CC(=O)C1=CN(C2=CC=CC=C21)CCN3CCOCC3,-7.0,4.5276466385
CC(C)(C)[C@H](C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3,-7.3,3.942494063428572
CC(C)(C)[C@@H](C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3,-7.3,3.942494063428572
CCN[C@@H](C)CC1=CC2=C(C=C1)C=CO2,-5.8,4.320833333333333
CCN[C@H](C)CC1=CC2=C(C=C1)C=CO2,-5.8,4.320833333333333
C1=CC=C2C(=C1)C(=CC=C2Cl)C(=O)C3=CN(C4=CC=CC=C43)CCCCCF,-8.0,2.857928571428572
CCC[C@H](C(=O)C1=CC2=C(CCCC2)C=C1)N3CCCC3,-7.0,3.1673506010000003
CCC[C@@H](C(=O)C1=CC2=C(CCCC2)C=C1)N3CCCC3,-7.0,3.1673506010000003
CC(C)(CO)[C@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O,-7.1,3.6964642857142858
CC(C)(CO)[C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O,-7.1,3.6964642857142858
CCCCCC[C@@H](C(=O)C1=CC=C(C=C1)F)N2CCCC2,-6.3,3.1552737385
CCCCCC[C@H](C(=O)C1=CC=C(C=C1)F)N2CCCC2,-6.3,3.1552737385
C1=CC=C2C(=C1)C(=CN2CCCCCO)C(=O)C3=CC=C(C=C3)O,-6.9,4.2869522025
C[C@H](C(=O)C1=CC2=C(C(=C1)OC)OCO2)NC,-5.5,5.833333333333332
C[C@@H](C(=O)C1=CC2=C(C(=C1)OC)OCO2)NC,-5.5,5.833333333333332
CCN[C@@H](C)CC1=C2C=COC2=CC=C1,-5.4,4.320833333333333
CCN[C@H](C)CC1=C2C=COC2=CC=C1,-5.4,4.320833333333333
CCN[C@H](C)C(=O)C1=CC=CC(=C1C)C,-5.8,5.356745454333333
CCN[C@@H](C)C(=O)C1=CC=CC(=C1C)C,-5.8,5.356745454333333
CCC[C@@H](C(=O)C1=CC2=C(CCC2)C=C1)N3CCCC3,-6.8,3.4919017115
CCC[C@H](C(=O)C1=CC2=C(CCC2)C=C1)N3CCCC3,-6.8,3.4919017115
C[C@H]([C@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F)C(=O)O,-7.7,3.892423809523809
C[C@H]([C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F)C(=O)O,-7.3,3.892423809523809
C[C@@H]([C@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F)C(=O)O,-7.7,3.892423809523809
C[C@@H]([C@@H](C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F)C(=O)O,-7.7,3.892423809523809
CCCCC[C@@H](C(=O)C1=CC=C(C=C1)F)N2CCCCC2,-6.5,3.1552737385
CCCCC[C@H](C(=O)C1=CC=C(C=C1)F)N2CCCCC2,-6.6,3.1552737385
C1=CC=C2C(=C1)C(=NN2CC3=CC=C(C=C3)F)C(=O)OC4=CC=CC5=C4N=CC=C5,-8.3,3.7327928571428566
CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CCCCC)CCCCCCCCCCCC(=O)O,-4.1,2.833333333333333
CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCC)CCCCCCCCCCCC(=O)O,-4.8,2.833333333333333
C[C@H]1CCCCCC/C=C/CCCCCCCC(=O)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O1)COC(=O)C)O)O)COC(=O)C,-9.8,2.1758271330000003
CC(=O)N[C@H]1[C@H](C[C@@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O[C@H]2[C@H]([C@H](O[C@H]([C@@H]2O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)O,-7.1,3.0
C1=CC=C(C=C1)C[C@H](C(=O)N)NC(=O)C2=NN(C3=CC=CC=C32)CCCCCF,-7.3,4.739613958595237
CC[C@@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C=O)NC(=O)[C@H]([C@H]2CCN=C(N2)N)NC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,-7.2,2.0
CC1(C[C@@H](C(=O)O1)NC(=O)C2=NN(C3=CC=CC=C32)CC4CCCCC4)C,-8.1,4.849872353976191
CC1(C[C@H](C(=O)O1)NC(=O)C2=NN(C3=CC=CC=C32)CC4CCCCC4)C,-8.0,4.849872353976191
CCCCCN1C=C(C2=CC=CC=C21)C(=O)OC3=CC=CC4=CC=CC=C43,-7.7,3.5615
CC[C@@H](/C=C/[C@H]1C=CC(=O)[C@H]1CCCCCCCC(=O)O)O,-6.1,5.075632355
CC[C@@H](/C=C/[C@@H]1C=CC(=O)[C@H]1CCCCCCCC(=O)O)O,-6.1,5.075632355
C[C@]12CC/C(=N/O)/C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,-9.4,4.298709409
CC(=O)CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)O,-7.0,4.618790003833333
C1CC1C(=O)NC2=NC=CC(=C2)OC3=CC(=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F,-8.3,1.7716103883333334
C1=C(C2=NON=C2C(=C1)[N+](=O)[O-])NCC(=O)[C@H]([C@@H]([C@@H](CO)O)O)O,-6.4,4.0
CCC[C@H](C(=O)C1=CC=C(C=C1)F)NC,-5.6,5.4369735603333345
CCC[C@@H](C(=O)C1=CC=C(C=C1)F)NC,-5.7,5.4369735603333345
CC[C@H](CCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)Cl,-7.8,2.986428571428572
CC[C@@H](CCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)Cl,-7.9,2.986428571428572
COC1=NN(C(=N1)C2=CC=C(C=C2)NC(=O)CSC3=CC=CC=C3)C4=CC5=C(C=C4)OCO5,-8.2,3.2299889594047624
CCN[C@H](C)C(=O)C1=C2C(=CC=C1)OCO2,-5.3,5.833333333333332
CCN[C@@H](C)C(=O)C1=C2C(=CC=C1)OCO2,-5.3,5.833333333333332
C[C@H](CC1=CC2=C(C=C1)C=CO2)NC,-5.6,4.320833333333333
C[C@@H](CC1=CC2=C(C=C1)C=CO2)NC,-5.6,4.320833333333333
CC[C@H](C)[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)C,-5.6,2.0
C[C@@H]1CC[C@]2(CCCCO2)O[C@@H]1[C@@H](C)C[C@@H]([C@@H]3C(=C)[C@H]([C@@H]4[C@H](O3)CC[C@]5(O4)CC[C@@H](O5)/C=C/[C@@H](C)[C@H]6CC(=C[C@@]7(O6)[C@@H](CC[C@@H](O7)C[C@](C)(C(=O)O)O)O)C)O)O,-7.7,2.0
C[C@@H]1CC[C@]2(CCCCO2)O[C@@H]1[C@@H](C)C[C@@H]([C@@H]3C(=C)[C@H]([C@H]4[C@H](O3)CC[C@]5(O4)CC[C@@H](O5)/C=C/[C@@H](C)[C@H]6CC(=C[C@@]7(O6)[C@@H](CC[C@@H](O7)C[C@](C)(C(=O)O)O)O)C)O)O,-7.1,2.0
C1=CC=C(C(=C1)CC(=O)C2=CN(C3=CC=CC=C32)CCCCCO)Cl,-7.0,4.0215808573333325
CC(C)[C@@H](C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3,-6.9,3.976173167833333
CCCCC[C@H]1CCC(=O)[C@@H]1CC(=O)O,-5.7,5.833333333333332
COC1=CC(=C(C=C1CCNCC2=CC=CC=C2O)OC)Br,-6.3,4.455321428571429
C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CN(C4=CC=CC=C43)CCCCCCl,-7.9,3.3140476190476185
C[C@@H](C(=O)OC(C)C)N[P@@](=O)(OCC[C@@]1([C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)O)O)F)OC3=CC=CC=C3,-7.7,3.0
C[C@@H](C(=O)OC(C)C)N[P@](=O)(OCC[C@@]1([C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)O)O)F)OC3=CC=CC=C3,-7.7,3.0
CC[C@H](CCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](C(C)C)C(=O)N)F,-6.2,5.395917918666665
CC[C@H](CCN1C2=CC=CC=C2C(=N1)C(=O)N[C@H](C(C)C)C(=O)N)F,-6.3,5.395917918666665
CC[C@@H](CCN1C2=CC=CC=C2C(=N1)C(=O)N[C@H](C(C)C)C(=O)N)F,-6.4,5.395917918666665
CC[C@@H](CCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](C(C)C)C(=O)N)F,-6.3,5.395917918666665
C[C@H](C(=O)C1=CC2=C(C=C1OC)OCO2)NC,-5.2,5.833333333333332
C[C@@H](C(=O)C1=CC2=C(C=C1OC)OCO2)NC,-5.2,5.833333333333332
